accuracy,loss,val_accuracy,val_loss,learning_rate
0.5757020711898804,1.56355881690979,0.6735941171646118,1.3371765613555908,0.0010000000474974513
0.5792124271392822,1.5436948537826538,0.6540342569351196,1.4215611219406128,0.0010000000474974513
0.5903540849685669,1.5153015851974487,0.6442542672157288,1.4799346923828125,0.0010000000474974513
0.5734127163887024,1.5632843971252441,0.6552567481994629,1.3614673614501953,0.0010000000474974513
0.6021062135696411,1.493597149848938,0.6564792394638062,1.3701095581054688,0.0010000000474974513
0.5839438438415527,1.4969706535339355,0.6601467132568359,1.3827308416366577,0.0010000000474974513
0.6022588610649109,1.4785829782485962,0.6442542672157288,1.386923909187317,0.0010000000474974513
0.6043956279754639,1.4591268301010132,0.6687041521072388,1.3475017547607422,0.0010000000474974513
0.6184371113777161,1.3779677152633667,0.6809291243553162,1.2533968687057495,0.0005000000237487257
0.6356837749481201,1.316293478012085,0.6809291243553162,1.275549292564392,0.0005000000237487257
0.6393467783927917,1.3136707544326782,0.6919315457344055,1.2847990989685059,0.0005000000237487257
0.6440781354904175,1.2909514904022217,0.7053789496421814,1.228782296180725,0.0005000000237487257
0.6446886658668518,1.3002341985702515,0.6919315457344055,1.2321645021438599,0.0005000000237487257
0.6353785395622253,1.308543086051941,0.6919315457344055,1.2382900714874268,0.0005000000237487257
0.6410256624221802,1.295492172241211,0.7078239321708679,1.1840695142745972,0.0005000000237487257
0.6465201377868652,1.281893014907837,0.7029339671134949,1.2163081169128418,0.0005000000237487257
0.644536018371582,1.2837104797363281,0.713936448097229,1.18628990650177,0.0005000000237487257
